Time,Temperature,GRAWX,GRAWY,GRAWZ,GACCELX,GACCELY,GACCELZ
45568.13,-17.63285,1.175573,-0.7633588,-0.4580153,0.1197144,-10.00812,-0.3423831
45786.38,-17.69324,1.114504,-0.6717557,-0.2748092,0.08140576,-10.01411,-0.3687202
45880.75,-17.33092,1.267176,-0.9465649,-0.5038168,0.03232288,-9.975798,-0.4034374
46083.63,-17.63285,0.8396947,-0.8091603,-0.4885496,0.09816577,-10.01051,-0.408226
46208.88,-17.33092,1.114504,-0.5648855,-0.5038168,0.1005601,-10.01411,-0.3304116
46412.25,-17.69324,0.8091603,-0.870229,-0.6412214,0.08619434,-10.01051,-0.3842831
46601.25,-17.63285,1.496183,-0.7633588,-0.4274809,0.04549145,-9.993754,-0.3363973
46693.63,-17.45169,1.145038,-0.6412214,-0.4122137,0.09816577,-9.961432,-0.3459745
46911.88,-17.3913,0.6259542,-0.9007633,-0.6259542,0.0466886,-10.03326,-0.3675231
47006.25,-17.45169,1.251908,-0.5648855,-0.3969466,0.09218005,-10.07516,-0.2980888
47208.63,-17.69324,1.083969,-0.8244275,-0.5038168,0.0466886,-10.00453,-0.399846
47334.38,-17.75362,0.961832,-0.7022901,-0.3053435,0.1149258,-10.03326,-0.3040745
47552.63,-17.33092,1.312977,-0.7328244,-0.5496183,0.02394287,-9.971008,-0.4046345
47724.75,-17.3913,1.51145,-0.7633588,-0.6564885,0.05626575,-9.9327,-0.3735088
47818.63,-17.69324,0.961832,-0.7328244,-0.4122137,0.08619434,-10.01411,-0.4046345
48038.88,-17.27053,1.068702,-0.9465649,-0.5038168,0.07901148,-9.961432,-0.3878745
48223.88,-17.33092,1.29771,-0.778626,-0.5801527,0.06225146,-10.04882,-0.3100602
48318.25,-17.33092,0.961832,-0.7022901,-0.5801527,0.05387146,-10.05361,-0.3806916
48521.63,-17.3913,1.465649,-0.7175573,-0.5954198,0.0550686,-10.00213,-0.3663259
48646.88,-17.3913,1.465649,-0.6717557,-0.5496183,0.1161229,-9.992558,-0.3340031
48835.38,-17.3913,1.007634,-0.7938932,-0.4274809,0.09696863,-9.91594,-0.3052716
49038.25,-17.51208,0.9770992,-0.778626,-0.4732825,0.1161229,-10.00213,-0.3711145
49228.75,-17.69324,0.9923664,-0.7175573,-0.3969466,0.07182861,-10.00333,-0.3471716
49322.13,-17.33092,1.175573,-0.5954198,-0.3969466,0.07661719,-10.05241,-0.3986488
49537.88,-17.3913,1.51145,-0.7175573,-0.6870229,0.08380005,-9.99136,-0.3591431
49631.75,-17.3913,1.160305,-0.7938932,-0.5801527,0.08140576,-10.04164,-0.317243
49835.13,-17.27053,1.618321,-0.9160305,-0.5648855,0.06823719,-10.0153,-0.3854802
49961.88,-17.69324,1.251908,-0.778626,-0.4732825,0.04549145,-9.960235,-0.4213945
50162.75,-17.3913,0.8854962,-0.8854962,-0.4122137,0.08858863,-9.9746,-0.3699174
50352.75,-17.27053,1.007634,-0.7633588,-0.4732825,0.03711145,-9.965023,-0.325623
50490.88,-17.45169,1.19084,-0.9465649,-0.4885496,-0.003591431,-10.04164,-0.4561117
50678.88,-17.51208,1.312977,-0.8091603,-0.5648855,0.08380005,-10.06678,-0.3759031
50772.75,-17.45169,1.374046,-0.7633588,-0.4580153,0.05387146,-10.0596,-0.4178031
50990.5,-17.3913,1.053435,-0.9770992,-0.6259542,0.0933772,-9.969811,-0.3399888
51085.88,-17.33092,1.557252,-0.7175573,-0.3969466,0.07063147,-10.00094,-0.3830859
51287.75,-17.63285,1.038168,-0.778626,-0.7022901,0.04908289,-9.954248,-0.3938602
51414.5,-17.3913,1.267176,-0.6412214,-0.4580153,0.08140576,-10.00692,-0.3675231
51615.38,-17.3913,1.038168,-0.778626,-0.3664122,0.05028003,-9.987769,-0.3890716
51802.88,-17.33092,1.099237,-0.6870229,-0.519084,0.1173201,-9.997346,-0.3435802
51899.75,-17.14976,1.755725,-0.6412214,-0.5343512,0.06823719,-9.992558,-0.3471716
52115.5,-17.75362,1.374046,-0.610687,-0.3969466,0.05028003,-9.986571,-0.3603402
52303,-17.33092,0.8854962,-0.870229,-0.5038168,0.1113344,-9.987769,-0.3447773
52397.88,-17.45169,1.587786,-0.9465649,-0.351145,0.06225146,-9.993754,-0.4022402
52599.25,-17.45169,1.175573,-0.9160305,-0.5496183,0.01197144,-9.972206,-0.3435802
52727,-17.45169,1.557252,-0.8549618,-0.5648855,0.03711145,-10.02368,-0.4273803
52943.75,-17.27053,0.7022901,-0.7328244,-0.4580153,0.07781433,-9.990163,-0.3938602
53115.88,-17.75362,0.6412214,-0.6564885,-0.4122137,0.04908289,-9.994951,-0.4261831
53212.25,-17.33092,0.8091603,-0.8091603,-0.4580153,0.0191543,-10.02488,-0.3387916
53428,-17.3913,0.8396947,-0.8549618,-0.4580153,0.04429431,-10.0153,-0.3890716
53521.88,-17.27053,0.8549618,-0.6870229,-0.4580153,0.09696863,-10.00932,-0.3064688
53724.75,-17.14976,1.343511,-0.7175573,-0.2900763,0.06704004,-9.998543,-0.399846
53851.5,-17.45169,1.557252,-0.870229,-0.519084,0.08858863,-10.03087,-0.3854802
54052.88,-17.27053,1.022901,-0.7938932,-0.5343512,0.1149258,-9.959037,-0.3328059
54243.38,-17.45169,1.435115,-0.610687,-0.4580153,0.1400658,-9.972206,-0.3711145
54428.88,-17.45169,0.5038168,-0.7938932,-0.351145,0.09696863,-10.02368,-0.3723117
54522.25,-17.51208,1.175573,-0.8396947,-0.5038168,0.1676001,-9.969811,-0.3184402
54741,-17.27053,1.038168,-0.7938932,-0.610687,0.05626575,-10.09312,-0.3579459
54835.38,-17.33092,1.083969,-0.7480916,-0.3358779,0.1125315,-9.969811,-0.3603402
55053.13,-17.21015,0.5648855,-0.9007633,-0.6564885,0.1149258,-10.02129,-0.3926631
55163,-17.63285,1.068702,-0.7480916,-0.4580153,0.04549145,-10.02129,-0.3890716
55350.5,-17.45169,1.374046,-0.9160305,-0.4732825,0.02992859,-9.959037,-0.3136516
55554.38,-17.3913,1.19084,-0.8549618,-0.5496183,0.06464575,-9.948263,-0.3447773
55679.63,-17.33092,1.633588,-0.6564885,-0.4732825,0.06105432,-9.979388,-0.3016802
55882,-17.51208,1.725191,-0.5954198,-0.6412214,0.03232288,-9.963826,-0.3519602
56084.88,-17.14976,1.206107,-0.5954198,-0.610687,0.09218005,-10.05481,-0.3459745
56163.88,-17.21015,1.038168,-0.9465649,-0.4427481,0.06464575,-9.978191,-0.3567488
56382.13,-17.3913,1.175573,-0.7328244,-0.3816794,0.07901148,-10.02608,-0.3735088
56476,-17.51208,1.282443,-0.778626,-0.4122137,0.02633716,-9.953052,-0.3352002
56678.88,-17.45169,1.343511,-0.7480916,-0.5801527,0.1065458,-9.960235,-0.3363973
56803.63,-17.14976,1.29771,-0.9465649,-0.6717557,0.0466886,-9.95784,-0.3232287
57006.5,-17.33092,1.343511,-0.7938932,-0.5954198,0.05746289,-9.990163,-0.3268202
57194.5,-17.33092,0.9465649,-0.778626,-0.4580153,0.08978577,-9.973403,-0.3818888
57288.38,-17.27053,0.6717557,-0.7328244,-0.3816794,0.02873144,-9.998543,-0.3268202
57507.13,-17.33092,0.9160305,-0.778626,-0.610687,0.07781433,-9.931503,-0.3639316
57695.13,-17.27053,1.557252,-0.610687,-0.778626,0.05985718,-9.998543,-0.3615374
57789.5,-17.14976,1.083969,-0.7328244,-0.6717557,0.03950574,-9.990163,-0.3806916
58008.25,-17.14976,1.374046,-0.7938932,-0.351145,0.06823719,-10.01051,-0.3615374
58118.13,-17.27053,1.145038,-0.7938932,-0.8549618,0.08858863,-9.959037,-0.3483688
58336.38,-17.27053,0.9007633,-0.6412214,-0.7175573,0.1149258,-10.0584,-0.3687202
58509,-17.51208,0.9312977,-0.6717557,-0.519084,0.1268972,-9.980586,-0.3340031
58602.88,-17.45169,1.29771,-0.9160305,-0.3969466,0.0550686,-9.992558,-0.3902688
58821.63,-17.33092,0.961832,-0.6259542,-0.6259542,0.1520372,-9.988966,-0.4178031
58917,-17.27053,1.19084,-0.8396947,-0.3206107,0.06344861,-9.993754,-0.3771002
59118.38,-17.27053,1.419847,-0.778626,-0.519084,0.01556287,-10.03087,-0.3723117
59243.63,-17.45169,1.221374,-0.6564885,-0.519084,0.03232288,-10.02249,-0.3627345
59462.38,-17.27053,1.328244,-0.778626,-0.4580153,0.09816577,-10.01171,-0.4034374
59635,-17.27053,1.709924,-0.8854962,-0.6717557,0.07901148,-10.02488,-0.3340031
59731.88,-17.14976,0.7633588,-0.8549618,-0.5954198,0.1352772,-9.948263,-0.3842831
59947.13,-17.14976,1.694656,-0.6412214,-0.351145,0.06464575,-9.979388,-0.3519602
60134.63,-17.21015,1.19084,-0.8244275,-0.5801527,0.07542004,-9.986571,-0.3112573
60230.5,-17.33092,0.9160305,-0.7328244,-0.4580153,0.09457434,-9.979388,-0.399846
60431.88,-17.51208,1.267176,-0.9007633,-0.4274809,0.03232288,-9.947065,-0.3555516
60559.63,-17.3913,1.114504,-0.7633588,-0.4274809,0.07063147,-10.00573,-0.3723117
60760,-17.27053,1.572519,-0.9160305,-0.5343512,0.07063147,-9.969811,-0.3064688
60947,-17.27053,0.778626,-0.8244275,-0.4885496,0.1233058,-9.938685,-0.3220316
61040.88,-17.14976,1.083969,-0.961832,-0.4885496,0.07661719,-10.03206,-0.3735088
61259.63,-17.27053,1.51145,-0.5648855,-0.610687,0.03950574,-10.01291,-0.3579459
61354.5,-17.27053,0.961832,-0.778626,-0.4122137,0.03352002,-10.00812,-0.2956945
61556.38,-17.45169,1.694656,-0.8854962,-0.5954198,0.07542004,-10.05002,-0.3519602
61681.63,-17.14976,0.7633588,-0.610687,-0.519084,0.1149258,-10.00333,-0.3543545
61884.5,-17.33092,1.236641,-0.8396947,-0.4885496,0.06464575,-9.992558,-0.3663259
62072.5,-17.27053,0.9160305,-0.7480916,-0.2900763,0.05866003,-10.02608,-0.3124545
62166.38,-17.3913,1.328244,-0.870229,-0.6259542,0.04070288,-9.984178,-0.3830859
62384.63,-17.14976,1.099237,-0.8244275,-0.3206107,0.04190002,-10.04284,-0.3687202
62572.13,-17.27053,1.068702,-0.6870229,-0.6717557,0.0550686,-10.0584,-0.4213945
62667.5,-17.33092,1.160305,-0.8244275,-0.4122137,0.09218005,-9.963826,-0.3543545
62869.88,-17.14976,1.374046,-0.7175573,-0.610687,0.0826029,-10.01291,-0.3423831
62994.13,-17.14976,1.282443,-0.8091603,-0.7022901,0.1053486,-9.997346,-0.4154088
63197,-17.14976,1.19084,-0.8244275,-0.5038168,0.0658429,-10.02009,-0.3352002
63385,-17.27053,1.038168,-0.778626,-0.5038168,0.08499719,-9.963826,-0.3352002
63480.88,-17.45169,0.8091603,-0.7022901,-0.2290076,0.03232288,-10.03805,-0.4166059
63697.13,-17.33092,1.648855,-1.145038,-0.5038168,0.01316858,-9.906363,-0.3687202
63792,-17.14976,1.648855,-0.8549618,-0.5954198,0.08499719,-10.03565,-0.3435802
63993.38,-17.27053,0.8244275,-0.9160305,-0.3358779,0.05267432,-10.03326,-0.3447773
64118.63,-17.33092,1.358779,-0.7175573,-0.6717557,0.1209115,-10.00333,-0.3483688
64322,-17.33092,1.312977,-0.7938932,-0.5038168,0.0826029,-10.06798,-0.3591431
64509.5,-17.27053,1.129771,-0.6412214,-0.610687,0.07661719,-10.01411,-0.3543545
64618.25,-17.3913,1.206107,-0.7633588,-0.4427481,0.07063147,-9.973403,-0.3328059
64821.63,-17.27053,1.374046,-0.7328244,-0.5954198,0.09816577,-10.0153,-0.3938602
64916,-17.33092,1.129771,-0.6412214,-0.519084,0.08739148,-10.02129,-0.3986488
65118.88,-17.51208,1.19084,-0.5496183,-0.5648855,0.04429431,-10.04763,-0.3747059
65246.13,-17.45169,0.8549618,-0.8854962,-0.3053435,0.07781433,-9.972206,-0.3747059
65447,-17.14976,1.022901,-0.9312977,-0.5038168,0.0191543,-9.985374,-0.3890716
65635,-17.14976,1.19084,-0.7328244,-0.6870229,0.1089401,-9.94946,-0.3699174
65728.88,-17.33092,1.587786,-0.6564885,-0.5648855,0.05626575,-10.03206,-0.4034374
65947.63,-17.27053,1.374046,-0.8549618,-0.7175573,0.06464575,-10.00333,-0.3663259
66135.13,-17.02899,1.19084,-0.6412214,-0.4122137,0.1328829,-10.06079,-0.3471716
66230,-17.27053,0.6717557,-0.7938932,-0.259542,0.07901148,-10.02608,-0.3962545
66432.38,-17.14976,1.480916,-0.7938932,-0.5954198,0.1053486,-10.05002,-0.3866774
66558.63,-17.3913,1.40458,-0.7938932,-0.4122137,0.1065458,-10.0165,-0.2968916
66761,-17.27053,1.78626,-1.007634,-0.5954198,0.07182861,-9.992558,-0.3723117
66948.5,-17.27053,0.9160305,-0.8244275,-0.351145,0.08020861,-10.0153,-0.3603402
67044.88,-17.27053,1.19084,-1.022901,-0.2900763,0.0275343,-10.06558,-0.4237888
67260.63,-17.14976,1.312977,-0.7328244,-0.4122137,0.07661719,-9.99974,-0.3363973
67356.5,-16.9686,0.870229,-0.9160305,-0.5343512,0.1077429,-10.06079,-0.3028773
67557.88,-17.02899,1.175573,-0.7633588,-0.6564885,0.1101372,-9.994951,-0.3687202
67683.13,-16.90821,1.19084,-0.6412214,-0.4274809,0.1125315,-10.0165,-0.3663259
67870.63,-17.02899,0.9160305,-0.8854962,-0.5648855,0.1245029,-9.978191,-0.3124545
68058.13,-16.9686,1.374046,-0.870229,-0.610687,0.1065458,-10.0153,-0.3399888
68261,-17.14976,1.129771,-0.6717557,-0.4274809,0.06464575,-9.99136,-0.399846
68452,-16.90821,1.343511,-0.8396947,-0.7938932,0.04070288,-9.986571,-0.3747059
68542.38,-17.14976,1.29771,-0.7633588,-0.5343512,0.1316858,-9.981783,-0.3304116
68760.63,-17.14976,1.19084,-0.7022901,-0.519084,0.09696863,-9.993754,-0.3735088
68948.13,-17.02899,1.175573,-0.7938932,-0.5343512,0.09098291,-9.948263,-0.3962545
69042.5,-17.33092,0.9160305,-0.7328244,-0.3969466,0.1101372,-10.09671,-0.3782974
69247.38,-16.84783,1.480916,-0.8091603,-0.5801527,0.01676001,-10.04643,-0.4094231
69401.38,-16.90821,1.068702,-0.778626,-0.5496183,0.08020861,-9.979388,-0.3184402
69573.5,-17.02899,1.328244,-0.9160305,-0.351145,-0.003591431,-9.967417,-0.4010431
69667.38,-17.14976,0.870229,-0.7175573,-0.5038168,0.09696863,-10.00692,-0.3244259
69885.63,-16.9686,0.9160305,-0.7022901,-0.6412214,0.02514002,-9.985374,-0.3316088
69982.5,-17.14976,1.358779,-0.7633588,-0.5496183,0.1077429,-9.965023,-0.3531573
70197.75,-17.14976,1.709924,-0.7480916,-0.5801527,0.04788574,-9.921926,-0.317243
70307.13,-17.02899,1.51145,-0.7022901,-0.4580153,0.0742229,-9.98298,-0.3651288
70510.5,-17.14976,1.038168,-0.8244275,-0.5496183,0.08739148,-9.91594,-0.317243
70698.5,-17.14976,1.465649,-0.961832,-0.3664122,0.06344861,-10.03685,-0.3435802
70791.88,-16.9686,0.9923664,-0.8854962,-0.4580153,0.09457434,-9.997346,-0.3747059
71010.13,-17.02899,1.312977,-0.5801527,-0.3206107,0.08020861,-9.931503,-0.3591431
71104.5,-16.9686,1.221374,-0.778626,-0.3969466,0.1197144,-10.01051,-0.3842831
71333.25,-16.90821,1.40458,-0.610687,-0.5954198,0.05866003,-10.01291,-0.3627345
71489.88,-17.14976,0.8549618,-0.7633588,-0.2137405,0.05746289,-10.0153,-0.3531573
71616.63,-16.9686,0.870229,-0.6412214,-0.3664122,0.0658429,-10.0596,-0.3902688
71818,-16.9686,0.8854962,-0.870229,-0.610687,0.09457434,-9.951855,-0.2992859
72021.38,-17.14976,1.19084,-0.6870229,-0.351145,0.1149258,-9.978191,-0.325623
72085.88,-17.02899,1.114504,-0.8091603,-0.4732825,0.06704004,-9.968615,-0.3782974
72318.13,-16.9686,1.480916,-0.8091603,-0.4427481,0.01795715,-9.99974,-0.3411859
72414,-16.9686,0.7938932,-0.8091603,-0.4885496,0.08619434,-9.993754,-0.4429431
72616.88,-16.90821,0.961832,-0.7938932,-0.5496183,0.06225146,-10.00333,-0.3519602
72742.13,-16.84783,1.40458,-0.8244275,-0.5954198,0.02873144,-10.01051,-0.3687202
72943,-16.78744,1.236641,-0.5954198,-0.4885496,0.09457434,-10.02967,-0.3459745
73131.5,-17.14976,1.29771,-0.6259542,-0.519084,0.1628115,-9.984178,-0.3208345
73224.88,-17.14976,1.083969,-0.7938932,-0.6717557,0.08858863,-9.954248,-0.3782974
73444.13,-17.02899,0.9312977,-0.8244275,-0.5343512,0.08619434,-10.03805,-0.2861173
73630.63,-17.27053,0.6870229,-0.8854962,-0.6564885,0.008380005,-9.94108,-0.4381545
73725,-17.14976,1.19084,-0.8549618,-0.6717557,0.05866003,-10.00692,-0.2813287
73927.38,-17.02899,1.312977,-0.6870229,-0.4885496,0.1161229,-10.02727,-0.3471716
74054.63,-16.90821,1.236641,-0.7022901,-0.5954198,0.05866003,-9.953052,-0.3639316
74256,-17.14976,0.9312977,-0.7175573,-0.4580153,0.06704004,-10.0153,-0.3651288
74444,-17.14976,1.419847,-0.8244275,-0.3969466,0.04190002,-9.876434,-0.3304116
74540.38,-16.9686,0.4427481,-0.9160305,-0.5801527,0.05147717,-9.94946,-0.3507631
74756.13,-17.14976,0.8549618,-0.7938932,-0.5496183,0.04788574,-9.985374,-0.3352002
74850,-17.27053,1.19084,-0.9923664,-0.3206107,0.1197144,-9.997346,-0.3830859
75052.88,-16.9686,1.374046,-0.6564885,-0.5343512,0.09457434,-10.04523,-0.3423831
75178.63,-17.14976,1.496183,-0.6259542,-0.4427481,0.06704004,-10.02368,-0.3950574
75381,-16.90821,1.343511,-0.7633588,-0.5954198,0.09577148,-10.02129,-0.4190002
75568.5,-17.14976,1.068702,-0.5801527,-0.7633588,0.04908289,-10.01889,-0.2944973
75664.88,-16.9686,0.778626,-0.7633588,-0.4885496,0.0550686,-10.02488,-0.317243
75880.63,-17.14976,1.358779,-0.778626,-0.5801527,0.0275343,-9.987769,-0.433366
76068.13,-17.02899,0.9007633,-0.8854962,-0.5496183,0.1520372,-9.9327,-0.3435802
76162.5,-16.72705,1.587786,-0.8244275,-0.519084,0.05626575,-10.0596,-0.3280173
76365.38,-16.78744,0.9465649,-0.8244275,-0.4885496,0.05028003,-9.937489,-0.3926631
76490.63,-16.90821,0.8549618,-0.6870229,-0.4580153,-0.03950574,-9.98298,-0.4046345
76693.5,-16.9686,1.679389,-0.870229,-0.5038168,0.0658429,-10.06079,-0.3830859
76882,-16.72705,1.603053,-0.7175573,-0.5343512,0.09696863,-9.938685,-0.3244259
76978.38,-16.84783,0.9770992,-0.9007633,-0.4885496,0.09696863,-9.923123,-0.3220316
77193.63,-16.9686,0.9770992,-0.7175573,-0.6412214,-0.007182861,-10.02249,-0.3196373
77381.13,-17.14976,1.19084,-0.6259542,-0.5038168,0.05028003,-10.0177,-0.3675231
77475.5,-16.90821,1.328244,-0.5954198,-0.5801527,0.09577148,-10.05361,-0.3076659
77678.38,-16.84783,0.870229,-0.7175573,-0.3969466,0.06823719,-9.960235,-0.3352002
77804.13,-17.02899,1.465649,-0.7175573,-0.5038168,0.01436572,-10.01889,-0.3723117
78007,-16.9686,0.8854962,-0.778626,-0.351145,0.09098291,-10.04164,-0.4201974
78194.5,-16.9686,0.7175573,-0.8854962,-0.5038168,0.07542004,-9.953052,-0.3735088
78288.88,-16.90821,1.251908,-0.6564885,-0.5343512,0.05985718,-10.03087,-0.3591431
78506.63,-16.9686,0.9465649,-0.8091603,-0.6870229,0.05387146,-10.0153,-0.3208345
78694.13,-16.78744,1.068702,-0.7633588,-0.259542,0.07182861,-9.997346,-0.3735088
78790,-16.84783,0.9465649,-0.8396947,-0.7938932,0.05866003,-10.00213,-0.3603402
78993.88,-16.9686,1.29771,-0.6717557,-0.519084,0.04788574,-9.947065,-0.4178031
79147.88,-17.14976,1.603053,-0.7480916,-0.5038168,-0.001197144,-10.01291,-0.3639316
79320.5,-16.9686,1.267176,-0.8244275,-0.5496183,0.05147717,-9.953052,-0.3914659
79429.25,-16.90821,1.099237,-0.6412214,-0.8396947,0.06704004,-9.937489,-0.3591431
79632.63,-16.72705,1.221374,-0.7480916,-0.519084,0.07063147,-9.997346,-0.3866774
79820.13,-16.78744,1.236641,-0.7480916,-0.5801527,0.0933772,-10.01411,-0.3399888
79915,-16.84783,1.465649,-0.7480916,-0.519084,0.1101372,-10.03087,-0.3830859
80117.88,-16.90821,1.160305,-0.9312977,-0.4732825,0.05985718,-10.00213,-0.4010431
80244.13,-16.9686,1.221374,-0.7175573,-0.3969466,0.08380005,-9.978191,-0.424986
80431.63,-16.9686,0.2748092,-0.7633588,-0.3053435,0.05387146,-9.965023,-0.3064688
80634,-16.72705,1.038168,-0.8854962,-0.5343512,0.03112573,-10.07875,-0.3782974
80824,-16.90821,1.267176,-0.6870229,-0.5801527,0.07901148,-9.969811,-0.3328059
80917.88,-16.72705,0.9465649,-0.8091603,-0.3053435,0.0466886,-10.00812,-0.3136516
81134.13,-16.78744,1.251908,-0.778626,-0.4885496,0.05626575,-10.00094,-0.3687202
81320.63,-16.90821,1.435115,-0.6412214,-0.5343512,0.04070288,-9.931503,-0.3471716
81416,-16.72705,0.7480916,-0.7480916,-0.4427481,0.02394287,-10.04403,-0.3675231
81617.38,-16.84783,1.389313,-0.961832,-0.5343512,0.08619434,-9.963826,-0.399846
81744.13,-16.78744,0.961832,-0.8854962,-0.5038168,0.03711145,-10.01889,-0.3328059
81946.5,-16.84783,1.068702,-0.6870229,-0.3664122,0.08858863,-9.951855,-0.3543545
82134.5,-16.78744,1.450382,-0.7633588,-0.3664122,0.04309717,-9.99136,-0.4237888
82227.88,-16.9686,1.328244,-0.7633588,-0.3206107,0.0826029,-9.944672,-0.3806916
82448.13,-16.90821,1.099237,-0.7480916,-0.4885496,-0.01556287,-9.948263,-0.3184402
82634.13,-16.72705,1.221374,-0.870229,-0.3816794,0.08619434,-10.02249,-0.3914659
82728.5,-16.72705,1.114504,-0.7480916,-0.4885496,0.1209115,-10.02368,-0.3555516
82930.88,-16.90821,0.5343512,-0.610687,-0.610687,0.05985718,-9.979388,-0.3950574
83056.63,-16.72705,1.465649,-0.7633588,-0.3664122,0.05028003,-9.996149,-0.3316088
83245.13,-16.66667,1.083969,-0.7480916,-0.5648855,0.08140576,-10.04044,-0.3639316
83462.38,-16.48551,0.8549618,-0.6259542,-0.4274809,-0.01197144,-10.00213,-0.3100602
83649.88,-16.9686,1.282443,-0.7480916,-0.3206107,0.0742229,-10.03805,-0.3759031
83728.38,-16.9686,1.129771,-0.961832,-0.5954198,0.09218005,-10.00213,-0.3316088
83948.63,-16.84783,1.221374,-0.8244275,-0.4274809,0.1376715,-9.990163,-0.3363973
84134.63,-16.78744,1.51145,-1.053435,-0.4427481,0.03232288,-10.01051,-0.3208345
84228.5,-16.90821,1.450382,-0.778626,-0.6564885,0.07781433,-10.02967,-0.3340031
84431.38,-16.84783,0.6870229,-0.5343512,-0.3969466,0.0826029,-10.01411,-0.3280173
84557.63,-16.54589,1.328244,-1.022901,-0.4427481,-0.0191543,-9.973403,-0.3483688
84759,-16.84783,1.19084,-0.5496183,-0.5648855,0.1137286,-10.00213,-0.4046345
84947.5,-16.48551,1.221374,-0.7480916,-0.6564885,0.1101372,-9.986571,-0.3639316
85041.88,-17.02899,1.099237,-0.870229,-0.5648855,0.04309717,-10.03206,-0.3567488
85259.63,-16.66667,1.114504,-0.6717557,-0.4885496,0.03711145,-9.992558,-0.408226
85354.5,-16.72705,1.038168,-0.778626,-0.3816794,0.1017572,-9.996149,-0.3459745
85556.38,-16.72705,0.8091603,-0.7938932,-0.4732825,0.03591431,-9.986571,-0.3627345
85681.63,-16.48551,1.450382,-0.9160305,-0.4732825,0.04309717,-10.0177,-0.3962545
85871.63,-16.9686,1.282443,-0.4885496,-0.5648855,0.1304886,-10.06079,-0.3591431
86072.5,-16.78744,1.206107,-0.6412214,-0.5496183,0.09577148,-9.975798,-0.3459745
86260.5,-16.72705,1.450382,-0.870229,-0.5343512,0.02992859,-9.962628,-0.3316088
86354.38,-16.72705,0.9312977,-0.8244275,-0.3969466,0.1113344,-9.992558,-0.3220316
86572.63,-16.84783,1.114504,-0.7938932,-0.3816794,0.07901148,-10.05601,-0.3759031
86761.63,-16.72705,1.51145,-0.8854962,-0.4885496,0.09696863,-10.04164,-0.3495659
86854.5,-16.72705,0.8091603,-0.6564885,-0.3969466,0.1113344,-10.00692,-0.3794945
87072.75,-16.78744,1.389313,-0.870229,-0.5038168,0.0466886,-9.914742,-0.3711145
87182.63,-16.72705,1.389313,-0.7480916,-0.3969466,0.04190002,-10.06558,-0.3771002
87385.5,-16.90821,1.007634,-0.7633588,-0.519084,0.08619434,-10.04164,-0.3016802
87573.5,-16.66667,1.526718,-0.7633588,-0.6717557,0.06943433,-10.04882,-0.4381545
87667.38,-16.84783,1.358779,-0.6259542,-0.6870229,0.1041515,-9.967417,-0.325623
87886.13,-16.72705,1.358779,-0.7022901,-0.7633588,0.06344861,-9.973403,-0.4058317
88073.63,-17.02899,1.068702,-0.8549618,-0.5648855,0.09098291,-9.992558,-0.3914659
88168.5,-16.72705,0.9770992,-0.9312977,-0.4885496,0.1328829,-10.02608,-0.3782974
88371.38,-16.72705,1.19084,-0.7022901,-0.5801527,0.1101372,-9.979388,-0.3423831
88496.13,-16.90821,0.7938932,-0.8854962,-0.5801527,0.08380005,-9.979388,-0.3316088
88684.13,-16.66667,1.145038,-0.8244275,-0.5343512,0.08978577,-10.05481,-0.4046345
88902.88,-16.84783,1.389313,-0.7328244,-0.3969466,0.0466886,-10.06798,-0.3615374
89076,-16.84783,1.389313,-0.778626,-0.351145,0.01436572,-10.02967,-0.3699174
89168.88,-16.90821,0.9770992,-0.6259542,-0.3969466,0.06344861,-9.987769,-0.3519602
89387.13,-16.66667,1.068702,-0.610687,-0.5648855,0.0275343,-9.960235,-0.3854802
89574.63,-16.72705,1.221374,-0.7480916,-0.6564885,0.01197144,-10.03087,-0.3794945
89670.5,-16.66667,1.557252,-0.7633588,-0.4885496,0.08619434,-9.998543,-0.3375945
89887.25,-16.78744,1.007634,-0.7328244,-0.5954198,0.1161229,-9.985374,-0.3328059
90012.5,-16.72705,1.175573,-0.5801527,-0.351145,0.04549145,-9.930305,-0.3806916
90200,-16.90821,1.343511,-0.6259542,-0.4580153,0.002394287,-10.00932,-0.4118174
90388,-16.42512,1.053435,-0.7480916,-0.8091603,0.1077429,-9.953052,-0.4070288
90484.38,-16.54589,1.282443,-0.8854962,-0.5496183,0.1245029,-10.0153,-0.4046345
90701.13,-16.72705,1.022901,-0.6717557,-0.4274809,0.07542004,-10.03087,-0.3663259
90887.63,-16.66667,1.435115,-0.5038168,-0.4427481,-0.002394287,-10.05361,-0.3328059
90983,-16.36473,0.8244275,-0.8396947,-0.5801527,0.1029543,-9.99974,-0.3340031
